Episode Number: 7695, Episode Reward: -7.0, Running Mean: -9.279430638042834
Episode Number: 7696, Episode Reward: -13.0, Running Mean: -9.316636331662407
Episode Number: 7697, Episode Reward: -7.0, Running Mean: -9.293469968345782
Episode Number: 7698, Episode Reward: -13.0, Running Mean: -9.330535268662326
Episode Number: 7699, Episode Reward: -9.0, Running Mean: -9.327229915975702
Episode Number: 7700, Episode Reward: -4.0, Running Mean: -9.273957616815943
Episode Number: 7701, Episode Reward: -13.0, Running Mean: -9.311218040647784
Episode Number: 7702, Episode Reward: -11.0, Running Mean: -9.328105860241305
Episode Number: 7703, Episode Reward: -9.0, Running Mean: -9.324824801638892
Episode Number: 7704, Episode Reward: -1.0, Running Mean: -9.241576553622503
Episode Number: 7705, Episode Reward: -15.0, Running Mean: -9.299160788086278
Episode Number: 7706, Episode Reward: -8.0, Running Mean: -9.286169180205414
Episode Number: 7707, Episode Reward: -8.0, Running Mean: -9.27330748840336
Episode Number: 7708, Episode Reward: -7.0, Running Mean: -9.250574413519326
Episode Number: 7709, Episode Reward: -7.0, Running Mean: -9.228068669384133
Episode Number: 7710, Episode Reward: -7.0, Running Mean: -9.20578798269029
Episode Number: 7711, Episode Reward: -12.0, Running Mean: -9.233730102863387
Episode Number: 7712, Episode Reward: -11.0, Running Mean: -9.251392801834752
Episode Number: 7713, Episode Reward: -8.0, Running Mean: -9.238878873816406
Episode Number: 7714, Episode Reward: -13.0, Running Mean: -9.276490085078242
Episode Number: 7715, Episode Reward: -8.0, Running Mean: -9.263725184227459
Episode Number: 7716, Episode Reward: -5.0, Running Mean: -9.221087932385185
Episode Number: 7717, Episode Reward: -15.0, Running Mean: -9.278877053061333
Episode Number: 7718, Episode Reward: -13.0, Running Mean: -9.31608828253072
Episode Number: 7719, Episode Reward: -10.0, Running Mean: -9.322927399705412
Episode Number: 7720, Episode Reward: -9.0, Running Mean: -9.319698125708358
Episode Number: 7721, Episode Reward: -19.0, Running Mean: -9.416501144451274
Episode Number: 7722, Episode Reward: -10.0, Running Mean: -9.42233613300676
Episode Number: 7723, Episode Reward: -13.0, Running Mean: -9.458112771676694
Episode Number: 7724, Episode Reward: -11.0, Running Mean: -9.473531643959927
Episode Number: 7725, Episode Reward: 1.0, Running Mean: -9.368796327520327
Episode Number: 7726, Episode Reward: -12.0, Running Mean: -9.395108364245123
Episode Number: 7727, Episode Reward: -9.0, Running Mean: -9.391157280602672
Episode Number: 7728, Episode Reward: -10.0, Running Mean: -9.397245707796644
Episode Number: 7729, Episode Reward: -12.0, Running Mean: -9.423273250718678
Episode Number: 7730, Episode Reward: -14.0, Running Mean: -9.469040518211491
Episode Number: 7731, Episode Reward: -13.0, Running Mean: -9.504350113029377
Episode Number: 7732, Episode Reward: -11.0, Running Mean: -9.519306611899083
Episode Number: 7733, Episode Reward: -5.0, Running Mean: -9.474113545780092
Episode Number: 7734, Episode Reward: -5.0, Running Mean: -9.429372410322292
Episode Number: 7735, Episode Reward: -16.0, Running Mean: -9.49507868621907
Episode Number: 7736, Episode Reward: 3.0, Running Mean: -9.37012789935688
Episode Number: 7737, Episode Reward: -4.0, Running Mean: -9.31642662036331
Episode Number: 7738, Episode Reward: -7.0, Running Mean: -9.293262354159678
Episode Number: 7739, Episode Reward: -8.0, Running Mean: -9.280329730618082
Episode Number: 7740, Episode Reward: -10.0, Running Mean: -9.2875264333119
Episode Number: 7741, Episode Reward: -7.0, Running Mean: -9.264651168978782
Episode Number: 7742, Episode Reward: -10.0, Running Mean: -9.272004657288994
Episode Number: 7743, Episode Reward: -14.0, Running Mean: -9.319284610716105
Episode Number: 7744, Episode Reward: -15.0, Running Mean: -9.376091764608944
Episode Number: 7745, Episode Reward: -1.0, Running Mean: -9.292330846962853
Episode Number: 7746, Episode Reward: -9.0, Running Mean: -9.289407538493224
Episode Number: 7747, Episode Reward: -5.0, Running Mean: -9.246513463108293
Episode Number: 7748, Episode Reward: -15.0, Running Mean: -9.30404832847721
Episode Number: 7749, Episode Reward: -11.0, Running Mean: -9.321007845192437
Episode Number: 7750, Episode Reward: -15.0, Running Mean: -9.377797766740512
Episode Number: 7751, Episode Reward: 2.0, Running Mean: -9.264019789073107
Episode Number: 7752, Episode Reward: -11.0, Running Mean: -9.281379591182375
Episode Number: 7753, Episode Reward: -2.0, Running Mean: -9.208565795270552
Episode Number: 7754, Episode Reward: -9.0, Running Mean: -9.206480137317847
Episode Number: 7755, Episode Reward: -9.0, Running Mean: -9.204415335944669
Episode Number: 7756, Episode Reward: -6.0, Running Mean: -9.172371182585222
Episode Number: 7757, Episode Reward: -10.0, Running Mean: -9.18064747075937
Episode Number: 7758, Episode Reward: -9.0, Running Mean: -9.178840996051775
Episode Number: 7759, Episode Reward: 6.0, Running Mean: -9.027052586091257
Episode Number: 7760, Episode Reward: -7.0, Running Mean: -9.006782060230345
Episode Number: 7761, Episode Reward: -12.0, Running Mean: -9.03671423962804
Episode Number: 7762, Episode Reward: -13.0, Running Mean: -9.07634709723176
Episode Number: 7763, Episode Reward: -8.0, Running Mean: -9.065583626259443
Episode Number: 7764, Episode Reward: -13.0, Running Mean: -9.104927789996848
Episode Number: 7765, Episode Reward: -13.0, Running Mean: -9.143878512096881
Episode Number: 7766, Episode Reward: -15.0, Running Mean: -9.202439726975912
Episode Number: 7767, Episode Reward: -5.0, Running Mean: -9.160415329706154
Episode Number: 7768, Episode Reward: -4.0, Running Mean: -9.108811176409091
Episode Number: 7769, Episode Reward: -9.0, Running Mean: -9.107723064645
Episode Number: 7770, Episode Reward: -12.0, Running Mean: -9.13664583399855
Episode Number: 7771, Episode Reward: -10.0, Running Mean: -9.145279375658564
Episode Number: 7772, Episode Reward: -4.0, Running Mean: -9.093826581901977
Episode Number: 7773, Episode Reward: -8.0, Running Mean: -9.082888316082958
Episode Number: 7774, Episode Reward: -9.0, Running Mean: -9.082059432922128
Episode Number: 7775, Episode Reward: -7.0, Running Mean: -9.061238838592907
Episode Number: 7776, Episode Reward: -9.0, Running Mean: -9.060626450206977
Episode Number: 7777, Episode Reward: -17.0, Running Mean: -9.140020185704907
Episode Number: 7778, Episode Reward: -10.0, Running Mean: -9.148619983847858
Episode Number: 7779, Episode Reward: -13.0, Running Mean: -9.187133784009381
Episode Number: 7780, Episode Reward: -8.0, Running Mean: -9.175262446169288
Episode Number: 7781, Episode Reward: -10.0, Running Mean: -9.183509821707595
Episode Number: 7782, Episode Reward: -11.0, Running Mean: -9.201674723490518
Episode Number: 7783, Episode Reward: -3.0, Running Mean: -9.139657976255611
Episode Number: 7784, Episode Reward: -4.0, Running Mean: -9.088261396493055
Episode Number: 7785, Episode Reward: -9.0, Running Mean: -9.087378782528123
Episode Number: 7786, Episode Reward: -6.0, Running Mean: -9.056504994702843
Episode Number: 7787, Episode Reward: -11.0, Running Mean: -9.075939944755815
Episode Number: 7788, Episode Reward: -14.0, Running Mean: -9.125180545308258
Episode Number: 7789, Episode Reward: -14.0, Running Mean: -9.173928739855175
Episode Number: 7790, Episode Reward: -7.0, Running Mean: -9.152189452456623
Episode Number: 7791, Episode Reward: -11.0, Running Mean: -9.170667557932056
Episode Number: 7792, Episode Reward: -9.0, Running Mean: -9.168960882352735
Episode Number: 7793, Episode Reward: -9.0, Running Mean: -9.167271273529208
Episode Number: 7794, Episode Reward: -11.0, Running Mean: -9.185598560793915
Episode Number: 7795, Episode Reward: -14.0, Running Mean: -9.233742575185977
Episode Number: 7796, Episode Reward: -6.0, Running Mean: -9.201405149434118
Episode Number: 7797, Episode Reward: -6.0, Running Mean: -9.169391097939776
Episode Number: 7798, Episode Reward: -8.0, Running Mean: -9.157697186960378
Episode Number: 7799, Episode Reward: -12.0, Running Mean: -9.186120215090774
Episode Number: 7800, Episode Reward: -13.0, Running Mean: -9.224259012939868
Episode Number: 7801, Episode Reward: -5.0, Running Mean: -9.18201642281047
Episode Number: 7802, Episode Reward: 2.0, Running Mean: -9.070196258582365
Episode Number: 7803, Episode Reward: -9.0, Running Mean: -9.069494295996542
Episode Number: 7804, Episode Reward: -14.0, Running Mean: -9.118799353036577
Episode Number: 7805, Episode Reward: -5.0, Running Mean: -9.077611359506212
Episode Number: 7806, Episode Reward: -11.0, Running Mean: -9.09683524591115
Episode Number: 7807, Episode Reward: -9.0, Running Mean: -9.095866893452039
Episode Number: 7808, Episode Reward: -18.0, Running Mean: -9.184908224517518
Episode Number: 7809, Episode Reward: -4.0, Running Mean: -9.13305914227234
Episode Number: 7810, Episode Reward: -1.0, Running Mean: -9.051728550849617
Episode Number: 7811, Episode Reward: -13.0, Running Mean: -9.091211265341121
Episode Number: 7812, Episode Reward: -9.0, Running Mean: -9.09029915268771
Episode Number: 7813, Episode Reward: -9.0, Running Mean: -9.089396161160833
Episode Number: 7814, Episode Reward: -7.0, Running Mean: -9.068502199549226
Episode Number: 7815, Episode Reward: -8.0, Running Mean: -9.057817177553734
Episode Number: 7816, Episode Reward: 4.0, Running Mean: -8.927239005778198
Episode Number: 7817, Episode Reward: -12.0, Running Mean: -8.957966615720414
Episode Number: 7818, Episode Reward: -13.0, Running Mean: -8.99838694956321
Episode Number: 7819, Episode Reward: -12.0, Running Mean: -9.028403080067577
Episode Number: 7820, Episode Reward: -11.0, Running Mean: -9.0481190492669
Episode Number: 7821, Episode Reward: -3.0, Running Mean: -8.98763785877423
Episode Number: 7822, Episode Reward: -8.0, Running Mean: -8.977761480186487
Episode Number: 7823, Episode Reward: -7.0, Running Mean: -8.957983865384623
Episode Number: 7824, Episode Reward: -11.0, Running Mean: -8.978404026730777
Episode Number: 7825, Episode Reward: -13.0, Running Mean: -9.01861998646347
Episode Number: 7826, Episode Reward: -8.0, Running Mean: -9.008433786598836
Episode Number: 7827, Episode Reward: -7.0, Running Mean: -8.988349448732848
Episode Number: 7828, Episode Reward: -9.0, Running Mean: -8.98846595424552
Episode Number: 7829, Episode Reward: -6.0, Running Mean: -8.958581294703064
Episode Number: 7830, Episode Reward: -10.0, Running Mean: -8.968995481756034
Episode Number: 7831, Episode Reward: -7.0, Running Mean: -8.949305526938474
Episode Number: 7832, Episode Reward: -8.0, Running Mean: -8.93981247166909
Episode Number: 7833, Episode Reward: -5.0, Running Mean: -8.900414346952399
Episode Number: 7834, Episode Reward: -11.0, Running Mean: -8.921410203482875
Episode Number: 7835, Episode Reward: -9.0, Running Mean: -8.922196101448046
Episode Number: 7836, Episode Reward: -8.0, Running Mean: -8.912974140433565
Episode Number: 7837, Episode Reward: -7.0, Running Mean: -8.89384439902923
Episode Number: 7838, Episode Reward: -10.0, Running Mean: -8.904905955038938
Episode Number: 7839, Episode Reward: -7.0, Running Mean: -8.88585689548855
Episode Number: 7840, Episode Reward: -16.0, Running Mean: -8.956998326533665
Episode Number: 7841, Episode Reward: -13.0, Running Mean: -8.997428343268329
Episode Number: 7842, Episode Reward: -7.0, Running Mean: -8.977454059835646
Episode Number: 7843, Episode Reward: -13.0, Running Mean: -9.01767951923729
Episode Number: 7844, Episode Reward: -17.0, Running Mean: -9.097502724044917
Episode Number: 7845, Episode Reward: -5.0, Running Mean: -9.05652769680447
Episode Number: 7846, Episode Reward: -13.0, Running Mean: -9.095962419836425
Episode Number: 7847, Episode Reward: 5.0, Running Mean: -8.95500279563806
Episode Number: 7848, Episode Reward: -17.0, Running Mean: -9.03545276768168
Episode Number: 7849, Episode Reward: -7.0, Running Mean: -9.015098240004862
Episode Number: 7850, Episode Reward: -5.0, Running Mean: -8.974947257604814
Episode Number: 7851, Episode Reward: -15.0, Running Mean: -9.035197785028766
Episode Number: 7852, Episode Reward: -9.0, Running Mean: -9.034845807178478
Episode Number: 7853, Episode Reward: -7.0, Running Mean: -9.014497349106692
Episode Number: 7854, Episode Reward: -9.0, Running Mean: -9.014352375615625
Episode Number: 7855, Episode Reward: -16.0, Running Mean: -9.084208851859469
Episode Number: 7856, Episode Reward: -11.0, Running Mean: -9.103366763340873
Episode Number: 7857, Episode Reward: -11.0, Running Mean: -9.122333095707463
Episode Number: 7858, Episode Reward: -11.0, Running Mean: -9.141109764750388
Episode Number: 7859, Episode Reward: 2.0, Running Mean: -9.029698667102885
Episode Number: 7860, Episode Reward: -9.0, Running Mean: -9.029401680431855
Episode Number: 7861, Episode Reward: -7.0, Running Mean: -9.009107663627537
Episode Number: 7862, Episode Reward: -12.0, Running Mean: -9.039016586991261
Episode Number: 7863, Episode Reward: -8.0, Running Mean: -9.028626421121348
Episode Number: 7864, Episode Reward: -9.0, Running Mean: -9.028340156910135
Episode Number: 7865, Episode Reward: -14.0, Running Mean: -9.078056755341034
Episode Number: 7866, Episode Reward: -7.0, Running Mean: -9.057276187787624
Episode Number: 7867, Episode Reward: -7.0, Running Mean: -9.036703425909748
Episode Number: 7868, Episode Reward: -12.0, Running Mean: -9.06633639165065
Episode Number: 7869, Episode Reward: -16.0, Running Mean: -9.135673027734143
Episode Number: 7870, Episode Reward: -8.0, Running Mean: -9.1243162974568
Episode Number: 7871, Episode Reward: -4.0, Running Mean: -9.073073134482232
Episode Number: 7872, Episode Reward: -9.0, Running Mean: -9.07234240313741
Episode Number: 7873, Episode Reward: -11.0, Running Mean: -9.091618979106036
Episode Number: 7874, Episode Reward: -17.0, Running Mean: -9.170702789314975
Episode Number: 7875, Episode Reward: -7.0, Running Mean: -9.148995761421824
Episode Number: 7876, Episode Reward: -4.0, Running Mean: -9.097505803807605
Episode Number: 7877, Episode Reward: -9.0, Running Mean: -9.09653074576953
Episode Number: 7878, Episode Reward: -6.0, Running Mean: -9.065565438311834
Episode Number: 7879, Episode Reward: -10.0, Running Mean: -9.074909783928716
Episode Number: 7880, Episode Reward: -12.0, Running Mean: -9.104160686089427
Episode Number: 7881, Episode Reward: -4.0, Running Mean: -9.053119079228532
Episode Number: 7882, Episode Reward: 6.0, Running Mean: -8.902587888436246
Episode Number: 7883, Episode Reward: -3.0, Running Mean: -8.843562009551883
Episode Number: 7884, Episode Reward: -9.0, Running Mean: -8.845126389456365
Episode Number: 7885, Episode Reward: -13.0, Running Mean: -8.886675125561801
Episode Number: 7886, Episode Reward: -11.0, Running Mean: -8.907808374306182
Episode Number: 7887, Episode Reward: -5.0, Running Mean: -8.868730290563121
Episode Number: 7888, Episode Reward: -12.0, Running Mean: -8.90004298765749
Episode Number: 7889, Episode Reward: -10.0, Running Mean: -8.911042557780913
Episode Number: 7890, Episode Reward: -14.0, Running Mean: -8.961932132203104
Episode Number: 7891, Episode Reward: -5.0, Running Mean: -8.922312810881074
Episode Number: 7892, Episode Reward: -15.0, Running Mean: -8.983089682772263
Episode Number: 7893, Episode Reward: -12.0, Running Mean: -9.01325878594454
Episode Number: 7894, Episode Reward: 6.0, Running Mean: -8.863126198085094
Episode Number: 7895, Episode Reward: -5.0, Running Mean: -8.824494936104244
Episode Number: 7896, Episode Reward: -9.0, Running Mean: -8.826249986743202
Episode Number: 7897, Episode Reward: -8.0, Running Mean: -8.81798748687577
Episode Number: 7898, Episode Reward: -10.0, Running Mean: -8.829807612007013
Episode Number: 7899, Episode Reward: -9.0, Running Mean: -8.831509535886942
Episode Number: 7900, Episode Reward: -11.0, Running Mean: -8.853194440528073
Episode Number: 7901, Episode Reward: -11.0, Running Mean: -8.874662496122792
Episode Number: 7902, Episode Reward: -8.0, Running Mean: -8.865915871161564
Episode Number: 7903, Episode Reward: -2.0, Running Mean: -8.797256712449947
Episode Number: 7904, Episode Reward: -13.0, Running Mean: -8.839284145325449
Episode Number: 7905, Episode Reward: -14.0, Running Mean: -8.890891303872195
Episode Number: 7906, Episode Reward: -3.0, Running Mean: -8.831982390833472
Episode Number: 7907, Episode Reward: -3.0, Running Mean: -8.773662566925136
Episode Number: 7908, Episode Reward: -11.0, Running Mean: -8.795925941255884
Episode Number: 7909, Episode Reward: -13.0, Running Mean: -8.837966681843326
Episode Number: 7910, Episode Reward: -8.0, Running Mean: -8.829587015024893
Episode Number: 7911, Episode Reward: -14.0, Running Mean: -8.881291144874645
Episode Number: 7912, Episode Reward: -9.0, Running Mean: -8.882478233425898
Episode Number: 7913, Episode Reward: -6.0, Running Mean: -8.85365345109164
Episode Number: 7914, Episode Reward: -1.0, Running Mean: -8.775116916580723
Episode Number: 7915, Episode Reward: -11.0, Running Mean: -8.797365747414915
Episode Number: 7916, Episode Reward: -11.0, Running Mean: -8.819392089940765
Episode Number: 7917, Episode Reward: -13.0, Running Mean: -8.861198169041359
Episode Number: 7918, Episode Reward: -12.0, Running Mean: -8.892586187350943
Episode Number: 7919, Episode Reward: -17.0, Running Mean: -8.973660325477434
Episode Number: 7920, Episode Reward: -11.0, Running Mean: -8.99392372222266
Episode Number: 7921, Episode Reward: -9.0, Running Mean: -8.993984485000432
Episode Number: 7922, Episode Reward: -5.0, Running Mean: -8.954044640150428
Episode Number: 7923, Episode Reward: -13.0, Running Mean: -8.994504193748925
Episode Number: 7924, Episode Reward: -14.0, Running Mean: -9.044559151811436
Episode Number: 7925, Episode Reward: -12.0, Running Mean: -9.07411356029332
Episode Number: 7926, Episode Reward: -1.0, Running Mean: -8.993372424690387
Episode Number: 7927, Episode Reward: -16.0, Running Mean: -9.063438700443482
Episode Number: 7928, Episode Reward: -11.0, Running Mean: -9.082804313439047
Episode Number: 7929, Episode Reward: -6.0, Running Mean: -9.051976270304657
Episode Number: 7930, Episode Reward: -13.0, Running Mean: -9.091456507601611
Episode Number: 7931, Episode Reward: -3.0, Running Mean: -9.030541942525595
Episode Number: 7932, Episode Reward: -10.0, Running Mean: -9.040236523100338
Episode Number: 7933, Episode Reward: -6.0, Running Mean: -9.009834157869335
Episode Number: 7934, Episode Reward: -7.0, Running Mean: -8.989735816290642
Episode Number: 7935, Episode Reward: -11.0, Running Mean: -9.009838458127735
Episode Number: 7936, Episode Reward: -5.0, Running Mean: -8.969740073546458
Episode Number: 7937, Episode Reward: -8.0, Running Mean: -8.960042672810992
Episode Number: 7938, Episode Reward: -14.0, Running Mean: -9.010442246082883
Episode Number: 7939, Episode Reward: -9.0, Running Mean: -9.010337823622054
Episode Number: 7940, Episode Reward: -7.0, Running Mean: -8.990234445385834
Episode Number: 7941, Episode Reward: -12.0, Running Mean: -9.020332100931975
Episode Number: 7942, Episode Reward: -10.0, Running Mean: -9.030128779922656
Episode Number: 7943, Episode Reward: -10.0, Running Mean: -9.039827492123429
Episode Number: 7944, Episode Reward: -10.0, Running Mean: -9.049429217202194
Episode Number: 7945, Episode Reward: -10.0, Running Mean: -9.058934925030172
Episode Number: 7946, Episode Reward: -19.0, Running Mean: -9.15834557577987
Episode Number: 7947, Episode Reward: -15.0, Running Mean: -9.216762120022072
Episode Number: 7948, Episode Reward: -7.0, Running Mean: -9.194594498821852
Episode Number: 7949, Episode Reward: -9.0, Running Mean: -9.192648553833633
Episode Number: 7950, Episode Reward: -9.0, Running Mean: -9.190722068295297
Episode Number: 7951, Episode Reward: -9.0, Running Mean: -9.188814847612344
Episode Number: 7952, Episode Reward: -17.0, Running Mean: -9.26692669913622
Episode Number: 7953, Episode Reward: -9.0, Running Mean: -9.264257432144857
Episode Number: 7954, Episode Reward: -15.0, Running Mean: -9.321614857823409
Episode Number: 7955, Episode Reward: -4.0, Running Mean: -9.268398709245174
Episode Number: 7956, Episode Reward: -12.0, Running Mean: -9.295714722152722
Episode Number: 7957, Episode Reward: -10.0, Running Mean: -9.302757574931194
Episode Number: 7958, Episode Reward: -14.0, Running Mean: -9.349729999181882
Episode Number: 7959, Episode Reward: -11.0, Running Mean: -9.366232699190062
Episode Number: 7960, Episode Reward: -12.0, Running Mean: -9.392570372198161
Episode Number: 7961, Episode Reward: 6.0, Running Mean: -9.238644668476178
Episode Number: 7962, Episode Reward: -8.0, Running Mean: -9.226258221791417
Episode Number: 7963, Episode Reward: -4.0, Running Mean: -9.173995639573501
Episode Number: 7964, Episode Reward: -8.0, Running Mean: -9.162255683177767
Episode Number: 7965, Episode Reward: -7.0, Running Mean: -9.140633126345989
Episode Number: 7966, Episode Reward: -16.0, Running Mean: -9.209226795082529
Episode Number: 7967, Episode Reward: -6.0, Running Mean: -9.177134527131704
Episode Number: 7968, Episode Reward: -12.0, Running Mean: -9.205363181860386
Episode Number: 7969, Episode Reward: -13.0, Running Mean: -9.243309550041783
Episode Number: 7970, Episode Reward: -13.0, Running Mean: -9.280876454541366
Episode Number: 7971, Episode Reward: -13.0, Running Mean: -9.318067689995953
Episode Number: 7972, Episode Reward: -13.0, Running Mean: -9.354887013095993
Episode Number: 7973, Episode Reward: -9.0, Running Mean: -9.351338142965034
Episode Number: 7974, Episode Reward: -6.0, Running Mean: -9.317824761535384
Episode Number: 7975, Episode Reward: -11.0, Running Mean: -9.33464651392003
Episode Number: 7976, Episode Reward: -10.0, Running Mean: -9.341300048780829
Episode Number: 7977, Episode Reward: -4.0, Running Mean: -9.287887048293019
Episode Number: 7978, Episode Reward: -8.0, Running Mean: -9.275008177810088
Episode Number: 7979, Episode Reward: -13.0, Running Mean: -9.312258096031988
Episode Number: 7980, Episode Reward: -13.0, Running Mean: -9.34913551507167
Episode Number: 7981, Episode Reward: -6.0, Running Mean: -9.315644159920954
Episode Number: 7982, Episode Reward: -7.0, Running Mean: -9.292487718321745
Episode Number: 7983, Episode Reward: -17.0, Running Mean: -9.369562841138528
Episode Number: 7984, Episode Reward: -6.0, Running Mean: -9.335867212727143
Episode Number: 7985, Episode Reward: -8.0, Running Mean: -9.322508540599872
Episode Number: 7986, Episode Reward: -11.0, Running Mean: -9.339283455193872
Episode Number: 7987, Episode Reward: -3.0, Running Mean: -9.275890620641933
Episode Number: 7988, Episode Reward: -13.0, Running Mean: -9.313131714435514
Episode Number: 7989, Episode Reward: -2.0, Running Mean: -9.240000397291158
Episode Number: 7990, Episode Reward: -13.0, Running Mean: -9.277600393318247
Episode Number: 7991, Episode Reward: -7.0, Running Mean: -9.254824389385064
Episode Number: 7992, Episode Reward: -15.0, Running Mean: -9.312276145491214
Episode Number: 7993, Episode Reward: -8.0, Running Mean: -9.299153384036302
Episode Number: 7994, Episode Reward: -11.0, Running Mean: -9.316161850195938
Episode Number: 7995, Episode Reward: -9.0, Running Mean: -9.313000231693978
Episode Number: 7996, Episode Reward: -9.0, Running Mean: -9.309870229377038
Episode Number: 7997, Episode Reward: -11.0, Running Mean: -9.326771527083267
Episode Number: 7998, Episode Reward: 2.0, Running Mean: -9.213503811812435
Episode Number: 7999, Episode Reward: -11.0, Running Mean: -9.23136877369431
Episode Number: 8000, Episode Reward: -13.0, Running Mean: -9.269055085957367
Episode Number: 8001, Episode Reward: -13.0, Running Mean: -9.306364535097794
Episode Number: 8002, Episode Reward: -9.0, Running Mean: -9.303300889746815
Episode Number: 8003, Episode Reward: -9.0, Running Mean: -9.300267880849347
Episode Number: 8004, Episode Reward: 2.0, Running Mean: -9.187265202040853
Episode Number: 8005, Episode Reward: -14.0, Running Mean: -9.235392550020446
Episode Number: 8006, Episode Reward: -13.0, Running Mean: -9.273038624520243
Episode Number: 8007, Episode Reward: -9.0, Running Mean: -9.27030823827504
Episode Number: 8008, Episode Reward: -1.0, Running Mean: -9.18760515589229
Episode Number: 8009, Episode Reward: -10.0, Running Mean: -9.195729104333367
Episode Number: 8010, Episode Reward: -12.0, Running Mean: -9.223771813290032
Episode Number: 8011, Episode Reward: -7.0, Running Mean: -9.201534095157132
Episode Number: 8012, Episode Reward: -12.0, Running Mean: -9.22951875420556
Episode Number: 8013, Episode Reward: -9.0, Running Mean: -9.227223566663504
Episode Number: 8014, Episode Reward: -4.0, Running Mean: -9.174951330996867
Episode Number: 8015, Episode Reward: -8.0, Running Mean: -9.163201817686899
Episode Number: 8016, Episode Reward: -16.0, Running Mean: -9.23156979951003
Episode Number: 8017, Episode Reward: -13.0, Running Mean: -9.26925410151493
Episode Number: 8018, Episode Reward: -17.0, Running Mean: -9.346561560499781
Episode Number: 8019, Episode Reward: -13.0, Running Mean: -9.383095944894784
Episode Number: 8020, Episode Reward: -5.0, Running Mean: -9.339264985445837
Episode Number: 8021, Episode Reward: -9.0, Running Mean: -9.335872335591379
Episode Number: 8022, Episode Reward: -14.0, Running Mean: -9.382513612235465
Episode Number: 8023, Episode Reward: -8.0, Running Mean: -9.36868847611311
Episode Number: 8024, Episode Reward: -16.0, Running Mean: -9.435001591351979
Episode Number: 8025, Episode Reward: -12.0, Running Mean: -9.460651575438458
Episode Number: 8026, Episode Reward: -16.0, Running Mean: -9.526045059684074
Episode Number: 8027, Episode Reward: -7.0, Running Mean: -9.500784609087233
Episode Number: 8028, Episode Reward: -15.0, Running Mean: -9.555776762996361
Episode Number: 8029, Episode Reward: -1.0, Running Mean: -9.470218995366396
Episode Number: 8030, Episode Reward: -9.0, Running Mean: -9.465516805412733
Episode Number: 8031, Episode Reward: -5.0, Running Mean: -9.420861637358607
Episode Number: 8032, Episode Reward: -14.0, Running Mean: -9.46665302098502
Episode Number: 8033, Episode Reward: -13.0, Running Mean: -9.501986490775172
Episode Number: 8034, Episode Reward: 2.0, Running Mean: -9.386966625867421
Episode Number: 8035, Episode Reward: -12.0, Running Mean: -9.413096959608746
Episode Number: 8036, Episode Reward: -11.0, Running Mean: -9.428965990012658
Episode Number: 8037, Episode Reward: -14.0, Running Mean: -9.474676330112532
Episode Number: 8038, Episode Reward: -10.0, Running Mean: -9.479929566811405
Episode Number: 8039, Episode Reward: -11.0, Running Mean: -9.49513027114329
Episode Number: 8040, Episode Reward: -9.0, Running Mean: -9.490178968431858
Episode Number: 8041, Episode Reward: -1.0, Running Mean: -9.40527717874754
Episode Number: 8042, Episode Reward: -13.0, Running Mean: -9.441224406960064
Episode Number: 8043, Episode Reward: -17.0, Running Mean: -9.516812162890464
Episode Number: 8044, Episode Reward: -10.0, Running Mean: -9.521644041261558
Episode Number: 8045, Episode Reward: -9.0, Running Mean: -9.516427600848942
Episode Number: 8046, Episode Reward: -12.0, Running Mean: -9.541263324840452
Episode Number: 8047, Episode Reward: 2.0, Running Mean: -9.425850691592048
Episode Number: 8048, Episode Reward: -5.0, Running Mean: -9.381592184676128
Episode Number: 8049, Episode Reward: -12.0, Running Mean: -9.407776262829366
Episode Number: 8050, Episode Reward: -13.0, Running Mean: -9.443698500201073
Episode Number: 8051, Episode Reward: -4.0, Running Mean: -9.389261515199061
Episode Number: 8052, Episode Reward: -11.0, Running Mean: -9.40536890004707
Episode Number: 8053, Episode Reward: -15.0, Running Mean: -9.4613152110466
Episode Number: 8054, Episode Reward: -6.0, Running Mean: -9.426702058936135
Episode Number: 8055, Episode Reward: -15.0, Running Mean: -9.482435038346773
Episode Number: 8056, Episode Reward: -4.0, Running Mean: -9.427610687963305
Episode Number: 8057, Episode Reward: -10.0, Running Mean: -9.433334581083672
Episode Number: 8058, Episode Reward: -17.0, Running Mean: -9.509001235272835
Episode Number: 8059, Episode Reward: -11.0, Running Mean: -9.523911222920107
Episode Number: 8060, Episode Reward: 4.0, Running Mean: -9.388672110690907
Episode Number: 8061, Episode Reward: -3.0, Running Mean: -9.324785389583997
Episode Number: 8062, Episode Reward: -7.0, Running Mean: -9.301537535688158
Episode Number: 8063, Episode Reward: -8.0, Running Mean: -9.288522160331278
Episode Number: 8064, Episode Reward: -13.0, Running Mean: -9.325636938727966
Episode Number: 8065, Episode Reward: -12.0, Running Mean: -9.352380569340685
Episode Number: 8066, Episode Reward: -9.0, Running Mean: -9.348856763647278
Episode Number: 8067, Episode Reward: -5.0, Running Mean: -9.305368196010805
Episode Number: 8068, Episode Reward: -9.0, Running Mean: -9.302314514050698
Episode Number: 8069, Episode Reward: -9.0, Running Mean: -9.299291368910191
Episode Number: 8070, Episode Reward: -4.0, Running Mean: -9.246298455221089
Episode Number: 8071, Episode Reward: -3.0, Running Mean: -9.183835470668877
Episode Number: 8072, Episode Reward: -3.0, Running Mean: -9.121997115962188
